segment_id,meeting_id,speaker_id,dact_id,word,start_time,end_time,dialogue_act_type,dialogue_act_gloss,dialogue_act_category,event_type,pair_id,pair_type,pair_type_gloss,target_speaker_id,target_dact_id,audio,video,lip_video
ES2007c-A-1907.23-1908.06-laughter,ES2007c,A,ES2007c.A.dialog-act.dharshi.221,<laugh>,1907.232,1908.058,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/ES2007c-A-1907.23-1908.06-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/ES2007c-A-1907.23-1908.06-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/lip_segments/ES2007c-A-1907.23-1908.06-laughter_lip.mp4
ES2007c-A-2242.59-2242.85-laughter,ES2007c,A,ES2007c.A.dialog-act.dharshi.281,<laugh>,2242.59,2242.848,inf,Inform,Task,laughter,ES2007c.adjacency-pairs.dharshi.213,apt_1,Support/Possitive Assessment,C,ES2007c.C.dialog-act.dharshi.192,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/ES2007c-A-2242.59-2242.85-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/ES2007c-A-2242.59-2242.85-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/lip_segments/ES2007c-A-2242.59-2242.85-laughter_lip.mp4
ES2007c-A-2330.66-2331.20-laughter,ES2007c,A,ES2007c.A.dialog-act.dharshi.291,<laugh>,2330.66,2331.2,inf,Inform,Task,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/audio_segments/ES2007c-A-2330.66-2331.20-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/video_segments/ES2007c-A-2330.66-2331.20-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/lip_segments/ES2007c-A-2330.66-2331.20-laughter_lip.mp4
ES2013b-B-1423.51-1424.62-laughter,ES2013b,B,ES2013b.B.dialog-act.vkaraisk.86,<laugh>,1423.511,1424.621,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0009/audio_segments/ES2013b-B-1423.51-1424.62-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0009/video_segments/ES2013b-B-1423.51-1424.62-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0009/lip_segments/ES2013b-B-1423.51-1424.62-laughter_lip.mp4
ES2013b-B-1437.76-1438.02-laughter,ES2013b,B,ES2013b.B.dialog-act.vkaraisk.88,<laugh>,1437.76,1438.015,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2013b-B-1437.76-1438.02-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2013b-B-1437.76-1438.02-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/ES2013b-B-1437.76-1438.02-laughter_lip.mp4
ES2013b-B-1589.46-1591.35-laughter,ES2013b,B,ES2013b.B.dialog-act.vkaraisk.103,<laugh>,1589.459,1591.348,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/audio_segments/ES2013b-B-1589.46-1591.35-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/video_segments/ES2013b-B-1589.46-1591.35-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/lip_segments/ES2013b-B-1589.46-1591.35-laughter_lip.mp4
ES2013b-B-1857.53-1859.33-laughter,ES2013b,B,ES2013b.B.dialog-act.vkaraisk.128,<laugh>,1857.526,1859.328,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2013b-B-1857.53-1859.33-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2013b-B-1857.53-1859.33-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/ES2013b-B-1857.53-1859.33-laughter_lip.mp4
ES2013b-B-1920.25-1920.44-laughter,ES2013b,B,ES2013b.B.dialog-act.vkaraisk.129,<laugh>,1920.25,1920.439,bck,Backchannel,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/ES2013b-B-1920.25-1920.44-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/ES2013b-B-1920.25-1920.44-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/lip_segments/ES2013b-B-1920.25-1920.44-laughter_lip.mp4
ES2013b-B-2004.93-2006.24-laughter,ES2013b,B,ES2013b.B.dialog-act.vkaraisk.135,<laugh>,2004.928,2006.238,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/audio_segments/ES2013b-B-2004.93-2006.24-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/video_segments/ES2013b-B-2004.93-2006.24-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/lip_segments/ES2013b-B-2004.93-2006.24-laughter_lip.mp4
ES2002a-C-265.99-267.72-laughter,ES2002a,C,ES2002a.C.dialog-act.dharshi.5,<laugh>,265.988,267.717,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/audio_segments/ES2002a-C-265.99-267.72-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/video_segments/ES2002a-C-265.99-267.72-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/lip_segments/ES2002a-C-265.99-267.72-laughter_lip.mp4
ES2002a-C-275.56-278.89-laughter,ES2002a,C,ES2002a.C.dialog-act.dharshi.6,<laugh>,275.561,278.886,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/ES2002a-C-275.56-278.89-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/ES2002a-C-275.56-278.89-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/lip_segments/ES2002a-C-275.56-278.89-laughter_lip.mp4
ES2002a-C-279.96-283.00-laughter,ES2002a,C,ES2002a.C.dialog-act.dharshi.9,<laugh>,279.963,283.0,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/ES2002a-C-279.96-283.00-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/ES2002a-C-279.96-283.00-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/lip_segments/ES2002a-C-279.96-283.00-laughter_lip.mp4
ES2002a-C-290.43-292.27-laughter,ES2002a,C,ES2002a.C.dialog-act.dharshi.10,<laugh>,290.429,292.275,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/ES2002a-C-290.43-292.27-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/ES2002a-C-290.43-292.27-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/lip_segments/ES2002a-C-290.43-292.27-laughter_lip.mp4
ES2002a-C-300.23-301.61-laughter,ES2002a,C,ES2002a.C.dialog-act.dharshi.11,<laugh>,300.234,301.607,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2002a-C-300.23-301.61-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2002a-C-300.23-301.61-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/ES2002a-C-300.23-301.61-laughter_lip.mp4
ES2002a-C-308.53-309.41-laughter,ES2002a,C,ES2002a.C.dialog-act.dharshi.12,<laugh>,308.532,309.412,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/ES2002a-C-308.53-309.41-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/ES2002a-C-308.53-309.41-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/lip_segments/ES2002a-C-308.53-309.41-laughter_lip.mp4
ES2002a-C-310.32-311.10-laughter,ES2002a,C,ES2002a.C.dialog-act.dharshi.13,<laugh>,310.325,311.102,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/audio_segments/ES2002a-C-310.32-311.10-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/video_segments/ES2002a-C-310.32-311.10-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/lip_segments/ES2002a-C-310.32-311.10-laughter_lip.mp4
ES2002a-C-335.59-337.59-laughter,ES2002a,C,ES2002a.C.dialog-act.dharshi.14,<laugh>,335.593,337.588,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/ES2002a-C-335.59-337.59-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/ES2002a-C-335.59-337.59-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/lip_segments/ES2002a-C-335.59-337.59-laughter_lip.mp4
ES2002a-C-379.36-380.83-laughter,ES2002a,C,ES2002a.C.dialog-act.dharshi.15,<laugh>,379.357,380.833,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2002a-C-379.36-380.83-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2002a-C-379.36-380.83-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/ES2002a-C-379.36-380.83-laughter_lip.mp4
ES2002a-C-383.97-384.90-laughter,ES2002a,C,ES2002a.C.dialog-act.dharshi.16,<laugh>,383.968,384.896,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/audio_segments/ES2002a-C-383.97-384.90-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/video_segments/ES2002a-C-383.97-384.90-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/lip_segments/ES2002a-C-383.97-384.90-laughter_lip.mp4
IS1006c-A-47.50-47.88-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.5,<laugh>,47.5,47.882,be.pos,Be-Positive,Other,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0010/audio_segments/IS1006c-A-47.50-47.88-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0010/video_segments/IS1006c-A-47.50-47.88-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0010/lip_segments/IS1006c-A-47.50-47.88-laughter_lip.mp4
IS1006c-A-601.72-601.76-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.54,<laugh>,601.72,601.76,el.inf,Elicit-Inform,Elicit,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/IS1006c-A-601.72-601.76-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/IS1006c-A-601.72-601.76-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/IS1006c-A-601.72-601.76-laughter_lip.mp4
IS1006c-A-603.90-604.99-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.55,<laugh>,603.904,604.985,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/IS1006c-A-603.90-604.99-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/IS1006c-A-603.90-604.99-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/lip_segments/IS1006c-A-603.90-604.99-laughter_lip.mp4
IS1006c-A-680.15-680.77-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.58,<laugh>,680.152,680.768,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/IS1006c-A-680.15-680.77-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/IS1006c-A-680.15-680.77-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/lip_segments/IS1006c-A-680.15-680.77-laughter_lip.mp4
IS1006c-A-691.17-692.32-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.59,<laugh>,691.168,692.32,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/audio_segments/IS1006c-A-691.17-692.32-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/video_segments/IS1006c-A-691.17-692.32-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/lip_segments/IS1006c-A-691.17-692.32-laughter_lip.mp4
IS1006c-A-703.31-704.26-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.61,<laugh>,703.312,704.263,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/IS1006c-A-703.31-704.26-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/IS1006c-A-703.31-704.26-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/lip_segments/IS1006c-A-703.31-704.26-laughter_lip.mp4
IS1006c-A-777.58-779.08-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.66,<laugh>,777.582,779.081,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/IS1006c-A-777.58-779.08-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/IS1006c-A-777.58-779.08-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/lip_segments/IS1006c-A-777.58-779.08-laughter_lip.mp4
IS1006c-A-785.21-788.23-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.67,<laugh>,785.213,788.227,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/IS1006c-A-785.21-788.23-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/IS1006c-A-785.21-788.23-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/lip_segments/IS1006c-A-785.21-788.23-laughter_lip.mp4
IS1006c-A-988.69-990.58-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.101,<laugh>,988.694,990.576,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/IS1006c-A-988.69-990.58-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/IS1006c-A-988.69-990.58-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/lip_segments/IS1006c-A-988.69-990.58-laughter_lip.mp4
IS1006c-A-1015.87-1016.35-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.105,<laugh>,1015.872,1016.352,ass,Assess,Task,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/IS1006c-A-1015.87-1016.35-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/IS1006c-A-1015.87-1016.35-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/IS1006c-A-1015.87-1016.35-laughter_lip.mp4
IS1006c-A-1021.49-1022.58-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.106,<laugh>,1021.485,1022.575,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/IS1006c-A-1021.49-1022.58-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/IS1006c-A-1021.49-1022.58-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/lip_segments/IS1006c-A-1021.49-1022.58-laughter_lip.mp4
IS1006c-A-1056.72-1056.85-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.107,<laugh>,1056.72,1056.848,be.pos,Be-Positive,Other,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/IS1006c-A-1056.72-1056.85-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/IS1006c-A-1056.72-1056.85-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/IS1006c-A-1056.72-1056.85-laughter_lip.mp4
IS1006c-A-1142.18-1143.02-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.114,<laugh>,1142.176,1143.017,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/IS1006c-A-1142.18-1143.02-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/IS1006c-A-1142.18-1143.02-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/lip_segments/IS1006c-A-1142.18-1143.02-laughter_lip.mp4
IS1006c-A-1253.16-1254.69-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.122,<laugh>,1253.156,1254.689,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/IS1006c-A-1253.16-1254.69-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/IS1006c-A-1253.16-1254.69-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/lip_segments/IS1006c-A-1253.16-1254.69-laughter_lip.mp4
IS1006c-A-1351.69-1353.53-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.123,<laugh>,1351.69,1353.528,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/audio_segments/IS1006c-A-1351.69-1353.53-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/video_segments/IS1006c-A-1351.69-1353.53-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/lip_segments/IS1006c-A-1351.69-1353.53-laughter_lip.mp4
IS1006c-A-1379.09-1379.98-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.125,<laugh>,1379.088,1379.982,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/IS1006c-A-1379.09-1379.98-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/IS1006c-A-1379.09-1379.98-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/lip_segments/IS1006c-A-1379.09-1379.98-laughter_lip.mp4
IS1006c-A-1386.57-1387.23-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.126,<laugh>,1386.57,1387.232,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/audio_segments/IS1006c-A-1386.57-1387.23-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/video_segments/IS1006c-A-1386.57-1387.23-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/lip_segments/IS1006c-A-1386.57-1387.23-laughter_lip.mp4
IS1006c-A-1403.14-1404.16-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.127,<laugh>,1403.136,1404.16,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/IS1006c-A-1403.14-1404.16-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/IS1006c-A-1403.14-1404.16-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/lip_segments/IS1006c-A-1403.14-1404.16-laughter_lip.mp4
IS1006c-A-1417.30-1418.74-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.128,<laugh>,1417.299,1418.738,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/audio_segments/IS1006c-A-1417.30-1418.74-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/video_segments/IS1006c-A-1417.30-1418.74-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/lip_segments/IS1006c-A-1417.30-1418.74-laughter_lip.mp4
IS1006c-A-1442.21-1442.70-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.133,<laugh>,1442.208,1442.704,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/audio_segments/IS1006c-A-1442.21-1442.70-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/video_segments/IS1006c-A-1442.21-1442.70-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/lip_segments/IS1006c-A-1442.21-1442.70-laughter_lip.mp4
IS1006c-A-1478.23-1478.30-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.139,<laugh>,1478.23,1478.301,be.pos,Be-Positive,Other,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0010/audio_segments/IS1006c-A-1478.23-1478.30-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0010/video_segments/IS1006c-A-1478.23-1478.30-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0010/lip_segments/IS1006c-A-1478.23-1478.30-laughter_lip.mp4
