segment_id,meeting_id,speaker_id,dact_id,word,start_time,end_time,dialogue_act_type,dialogue_act_gloss,dialogue_act_category,event_type,audio,video,lip_video
ES2007c-A-1863.28-1864.24-laughter,ES2007c,A,ES2007c.A.dialog-act.dharshi.216,<laugh>,1863.28,1864.242,be.pos,Be-Positive,Other,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/ES2007c-A-1863.28-1864.24-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/ES2007c-A-1863.28-1864.24-laughter.mp4,
ES2007c-A-1904.40-1906.14-laughter,ES2007c,A,ES2007c.A.dialog-act.dharshi.220,<laugh>,1904.4,1906.144,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/ES2007c-A-1904.40-1906.14-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/ES2007c-A-1904.40-1906.14-laughter.mp4,
ES2007c-A-1907.23-1908.06-laughter,ES2007c,A,ES2007c.A.dialog-act.dharshi.221,<laugh>,1907.232,1908.058,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/ES2007c-A-1907.23-1908.06-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/ES2007c-A-1907.23-1908.06-laughter.mp4,
ES2007c-A-2074.29-2074.29-laughter,ES2007c,A,ES2007c.A.dialog-act.dharshi.244,<laugh>,2074.293,2074.293,inf,Inform,Task,laughter,,,
ES2007c-A-2242.59-2242.85-laughter,ES2007c,A,ES2007c.A.dialog-act.dharshi.281,<laugh>,2242.59,2242.848,inf,Inform,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/ES2007c-A-2242.59-2242.85-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/ES2007c-A-2242.59-2242.85-laughter.mp4,
ES2007c-A-2263.49-2263.49-laughter,ES2007c,A,ES2007c.A.dialog-act.dharshi.286,<laugh>,2263.488,2263.488,ass,Assess,Task,laughter,,,
ES2007c-A-2322.86-2322.86-laughter,ES2007c,A,ES2007c.A.dialog-act.dharshi.290,<laugh>,2322.86,2322.86,inf,Inform,Task,laughter,,,
ES2007c-A-2330.66-2331.20-laughter,ES2007c,A,ES2007c.A.dialog-act.dharshi.291,<laugh>,2330.66,2331.2,inf,Inform,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/audio_segments/ES2007c-A-2330.66-2331.20-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/video_segments/ES2007c-A-2330.66-2331.20-laughter.mp4,
ES2013b-B-177.01-177.01-laughter,ES2013b,B,ES2013b.B.dialog-act.vkaraisk.4,<laugh>,177.008,177.008,und,Comment-About-Understanding,Other,laughter,,,
ES2013b-B-489.49-491.98-laughter,ES2013b,B,ES2013b.B.dialog-act.vkaraisk.10,<laugh>,489.49,491.976,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/audio_segments/ES2013b-B-489.49-491.98-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/video_segments/ES2013b-B-489.49-491.98-laughter.mp4,
ES2013b-B-661.87-661.87-laughter,ES2013b,B,ES2013b.B.dialog-act.vkaraisk.15,<laugh>,661.868,661.868,be.pos,Be-Positive,Other,laughter,,,
ES2013b-B-673.27-673.49-laughter,ES2013b,B,ES2013b.B.dialog-act.vkaraisk.16,<laugh>,673.27,673.494,be.pos,Be-Positive,Other,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/ES2013b-B-673.27-673.49-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/ES2013b-B-673.27-673.49-laughter.mp4,
ES2013b-B-1228.04-1228.04-laughter,ES2013b,B,ES2013b.B.dialog-act.vkaraisk.59,<laugh>,1228.04,1228.04,el.sug,Elicit-Offer-Or-Suggestion,Elicit,laughter,,,
ES2013b-B-1423.51-1424.62-laughter,ES2013b,B,ES2013b.B.dialog-act.vkaraisk.86,<laugh>,1423.511,1424.621,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0009/audio_segments/ES2013b-B-1423.51-1424.62-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0009/video_segments/ES2013b-B-1423.51-1424.62-laughter.mp4,
ES2013b-B-1433.40-1433.40-laughter,ES2013b,B,ES2013b.B.dialog-act.vkaraisk.87,<laugh>,1433.4,1433.4,sug,Suggest,Task,laughter,,,
ES2013b-B-1437.76-1438.02-laughter,ES2013b,B,ES2013b.B.dialog-act.vkaraisk.88,<laugh>,1437.76,1438.015,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2013b-B-1437.76-1438.02-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2013b-B-1437.76-1438.02-laughter.mp4,
ES2013b-B-1519.60-1519.60-laughter,ES2013b,B,ES2013b.B.dialog-act.vkaraisk.94,<laugh>,1519.6,1519.6,off,Offer,Other,laughter,,,
ES2013b-B-1589.46-1591.35-laughter,ES2013b,B,ES2013b.B.dialog-act.vkaraisk.103,<laugh>,1589.459,1591.348,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/audio_segments/ES2013b-B-1589.46-1591.35-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/video_segments/ES2013b-B-1589.46-1591.35-laughter.mp4,
ES2013b-B-1632.07-1632.07-laughter,ES2013b,B,ES2013b.B.dialog-act.vkaraisk.108,<laugh>,1632.07,1632.07,inf,Inform,Task,laughter,,,
ES2013b-B-1634.13-1634.13-laughter,ES2013b,B,ES2013b.B.dialog-act.vkaraisk.110,<laugh>,1634.128,1634.128,inf,Inform,Task,laughter,,,
ES2013b-B-1857.53-1859.33-laughter,ES2013b,B,ES2013b.B.dialog-act.vkaraisk.128,<laugh>,1857.526,1859.328,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2013b-B-1857.53-1859.33-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2013b-B-1857.53-1859.33-laughter.mp4,
ES2013b-B-1920.25-1920.44-laughter,ES2013b,B,ES2013b.B.dialog-act.vkaraisk.129,<laugh>,1920.25,1920.439,bck,Backchannel,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/ES2013b-B-1920.25-1920.44-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/ES2013b-B-1920.25-1920.44-laughter.mp4,
ES2013b-B-2004.93-2006.24-laughter,ES2013b,B,ES2013b.B.dialog-act.vkaraisk.135,<laugh>,2004.928,2006.238,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/audio_segments/ES2013b-B-2004.93-2006.24-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/video_segments/ES2013b-B-2004.93-2006.24-laughter.mp4,
ES2013b-B-2093.01-2093.40-laughter,ES2013b,B,ES2013b.B.dialog-act.vkaraisk.141,<laugh>,2093.01,2093.404,el.ass,Elicit-Assessment,Elicit,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2013b-B-2093.01-2093.40-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2013b-B-2093.01-2093.40-laughter.mp4,
ES2002a-C-265.99-267.72-laughter,ES2002a,C,ES2002a.C.dialog-act.dharshi.5,<laugh>,265.988,267.717,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/audio_segments/ES2002a-C-265.99-267.72-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/video_segments/ES2002a-C-265.99-267.72-laughter.mp4,
ES2002a-C-275.56-278.89-laughter,ES2002a,C,ES2002a.C.dialog-act.dharshi.6,<laugh>,275.561,278.886,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/ES2002a-C-275.56-278.89-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/ES2002a-C-275.56-278.89-laughter.mp4,
ES2002a-C-279.96-283.00-laughter,ES2002a,C,ES2002a.C.dialog-act.dharshi.9,<laugh>,279.963,283.0,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/ES2002a-C-279.96-283.00-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/ES2002a-C-279.96-283.00-laughter.mp4,
ES2002a-C-290.43-292.27-laughter,ES2002a,C,ES2002a.C.dialog-act.dharshi.10,<laugh>,290.429,292.275,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/ES2002a-C-290.43-292.27-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/ES2002a-C-290.43-292.27-laughter.mp4,
ES2002a-C-300.23-301.61-laughter,ES2002a,C,ES2002a.C.dialog-act.dharshi.11,<laugh>,300.234,301.607,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2002a-C-300.23-301.61-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2002a-C-300.23-301.61-laughter.mp4,
ES2002a-C-308.53-309.41-laughter,ES2002a,C,ES2002a.C.dialog-act.dharshi.12,<laugh>,308.532,309.412,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/ES2002a-C-308.53-309.41-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/ES2002a-C-308.53-309.41-laughter.mp4,
ES2002a-C-310.32-311.10-laughter,ES2002a,C,ES2002a.C.dialog-act.dharshi.13,<laugh>,310.325,311.102,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/audio_segments/ES2002a-C-310.32-311.10-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/video_segments/ES2002a-C-310.32-311.10-laughter.mp4,
ES2002a-C-335.59-337.59-laughter,ES2002a,C,ES2002a.C.dialog-act.dharshi.14,<laugh>,335.593,337.588,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/ES2002a-C-335.59-337.59-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/ES2002a-C-335.59-337.59-laughter.mp4,
ES2002a-C-379.36-380.83-laughter,ES2002a,C,ES2002a.C.dialog-act.dharshi.15,<laugh>,379.357,380.833,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2002a-C-379.36-380.83-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2002a-C-379.36-380.83-laughter.mp4,
ES2002a-C-383.97-384.90-laughter,ES2002a,C,ES2002a.C.dialog-act.dharshi.16,<laugh>,383.968,384.896,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/audio_segments/ES2002a-C-383.97-384.90-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/video_segments/ES2002a-C-383.97-384.90-laughter.mp4,
IS1006c-A-36.28-36.28-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.4,<laugh>,36.28,36.28,inf,Inform,Task,laughter,,,
IS1006c-A-37.65-37.65-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.5,<laugh>,37.648,37.648,be.pos,Be-Positive,Other,laughter,,,
IS1006c-A-47.50-47.88-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.5,<laugh>,47.5,47.882,be.pos,Be-Positive,Other,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0010/audio_segments/IS1006c-A-47.50-47.88-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0010/video_segments/IS1006c-A-47.50-47.88-laughter.mp4,
IS1006c-A-579.13-579.13-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.50,<laugh>,579.135,579.135,bck,Backchannel,Minor,laughter,,,
IS1006c-A-591.37-591.37-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.50,<laugh>,591.37,591.37,bck,Backchannel,Minor,laughter,,,
IS1006c-A-601.72-601.76-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.54,<laugh>,601.72,601.76,el.inf,Elicit-Inform,Elicit,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/IS1006c-A-601.72-601.76-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/IS1006c-A-601.72-601.76-laughter.mp4,
IS1006c-A-603.90-604.99-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.55,<laugh>,603.904,604.985,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/IS1006c-A-603.90-604.99-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/IS1006c-A-603.90-604.99-laughter.mp4,
IS1006c-A-665.57-665.57-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.57,<laugh>,665.568,665.568,bck,Backchannel,Minor,laughter,,,
IS1006c-A-680.15-680.77-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.58,<laugh>,680.152,680.768,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/IS1006c-A-680.15-680.77-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/IS1006c-A-680.15-680.77-laughter.mp4,
IS1006c-A-691.17-692.32-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.59,<laugh>,691.168,692.32,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/audio_segments/IS1006c-A-691.17-692.32-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/video_segments/IS1006c-A-691.17-692.32-laughter.mp4,
IS1006c-A-703.31-704.26-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.61,<laugh>,703.312,704.263,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/IS1006c-A-703.31-704.26-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/IS1006c-A-703.31-704.26-laughter.mp4,
IS1006c-A-777.58-779.08-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.66,<laugh>,777.582,779.081,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/IS1006c-A-777.58-779.08-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/IS1006c-A-777.58-779.08-laughter.mp4,
IS1006c-A-785.21-788.23-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.67,<laugh>,785.213,788.227,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/IS1006c-A-785.21-788.23-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/IS1006c-A-785.21-788.23-laughter.mp4,
IS1006c-A-909.75-909.75-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.85,<laugh>,909.75,909.75,fra,Fragment,Minor,laughter,,,
IS1006c-A-945.31-945.31-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.97,<laugh>,945.312,945.312,inf,Inform,Task,laughter,,,
IS1006c-A-948.22-948.22-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.98,<laugh>,948.22,948.22,be.pos,Be-Positive,Other,laughter,,,
IS1006c-A-955.06-955.06-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.98,<laugh>,955.06,955.06,be.pos,Be-Positive,Other,laughter,,,
IS1006c-A-988.69-990.58-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.101,<laugh>,988.694,990.576,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/IS1006c-A-988.69-990.58-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/IS1006c-A-988.69-990.58-laughter.mp4,
IS1006c-A-1002.17-1002.17-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.102,<laugh>,1002.17,1002.17,be.pos,Be-Positive,Other,laughter,,,
IS1006c-A-1015.87-1016.35-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.105,<laugh>,1015.872,1016.352,ass,Assess,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/IS1006c-A-1015.87-1016.35-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/IS1006c-A-1015.87-1016.35-laughter.mp4,
IS1006c-A-1021.49-1022.58-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.106,<laugh>,1021.485,1022.575,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/IS1006c-A-1021.49-1022.58-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/IS1006c-A-1021.49-1022.58-laughter.mp4,
IS1006c-A-1056.72-1056.85-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.107,<laugh>,1056.72,1056.848,be.pos,Be-Positive,Other,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/IS1006c-A-1056.72-1056.85-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/IS1006c-A-1056.72-1056.85-laughter.mp4,
IS1006c-A-1142.18-1143.02-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.114,<laugh>,1142.176,1143.017,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/IS1006c-A-1142.18-1143.02-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/IS1006c-A-1142.18-1143.02-laughter.mp4,
IS1006c-A-1253.16-1254.69-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.122,<laugh>,1253.156,1254.689,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/IS1006c-A-1253.16-1254.69-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/IS1006c-A-1253.16-1254.69-laughter.mp4,
IS1006c-A-1260.45-1261.97-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.122,<laugh>,1260.45,1261.968,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/IS1006c-A-1260.45-1261.97-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/IS1006c-A-1260.45-1261.97-laughter.mp4,
IS1006c-A-1351.69-1353.53-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.123,<laugh>,1351.69,1353.528,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/audio_segments/IS1006c-A-1351.69-1353.53-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/video_segments/IS1006c-A-1351.69-1353.53-laughter.mp4,
IS1006c-A-1379.09-1379.98-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.125,<laugh>,1379.088,1379.982,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/IS1006c-A-1379.09-1379.98-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/IS1006c-A-1379.09-1379.98-laughter.mp4,
IS1006c-A-1386.57-1387.23-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.126,<laugh>,1386.57,1387.232,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/audio_segments/IS1006c-A-1386.57-1387.23-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/video_segments/IS1006c-A-1386.57-1387.23-laughter.mp4,
IS1006c-A-1403.14-1404.16-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.127,<laugh>,1403.136,1404.16,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/IS1006c-A-1403.14-1404.16-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/IS1006c-A-1403.14-1404.16-laughter.mp4,
IS1006c-A-1410.05-1410.05-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.127,<laugh>,1410.048,1410.048,fra,Fragment,Minor,laughter,,,
IS1006c-A-1417.30-1418.74-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.128,<laugh>,1417.299,1418.738,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/audio_segments/IS1006c-A-1417.30-1418.74-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/video_segments/IS1006c-A-1417.30-1418.74-laughter.mp4,
IS1006c-A-1442.21-1442.70-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.133,<laugh>,1442.208,1442.704,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/audio_segments/IS1006c-A-1442.21-1442.70-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/video_segments/IS1006c-A-1442.21-1442.70-laughter.mp4,
IS1006c-A-1443.98-1443.98-laughter,IS1006c,A,IS1006c.A.dialog-act.vkaraisk.134,<laugh>,1443.98,1443.98,be.pos,Be-Positive,Other,laughter,,,
